PRODUCT_ID,BARCODE,TITLE,TYPE,ONSALEDATE,OFFSALEDATE,PRICE,SEGMENT,SUBSEGMENT,FREQUENCY
577026,64453,Everyday Bloom,Weeklies,2023-05-15,2023-06-08,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
658985,33972,Title SIP,SIP,2023-10-02,2024-01-04,15.49,HOME,BUILDING,Quarterly - 04 Issues
569723,34015,Title SIP,SIP,2023-04-10,2023-07-13,15.49,HUMAN CULTURE,TRAVEL,Quarterly - 04 Issues
583581,33980,Title SIP,SIP,2023-06-19,2023-09-21,15.49,HOBBY,COMICS,Quarterly - 04 Issues
658707,64449,Simply Woman,Weeklies,2023-09-04,2023-09-21,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
639983,33998,Title SIP,SIP,2023-07-17,2023-10-19,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
650759,64803,Simply Woman,Weeklies,2023-06-19,2023-07-06,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
662437,67312,Title SIP,SIP,2023-10-23,2024-01-25,8.49,PUZZLES,XWORD,Semi-Annual - 02 Issue
681876,57607,Starline Stories,Weeklies,2024-03-11,2024-03-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
687071,33989,Title SIP,SIP,2024-02-12,2024-05-16,15.49,HOME,GARDEN,Quarterly - 04 Issues
682229,57601,Spotlight Lives,Weeklies,2023-12-18,2024-01-01,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
690113,33960,Title SIP,SIP,2024-02-19,2024-05-23,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
724666,57549,Echo of Fame,Weeklies,2024-05-06,2024-05-20,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
724303,33969,Title SIP,SIP,2024-05-27,2024-08-29,15.49,FOOD,HEALTHY EATING,Quarterly - 04 Issues
671615,57984,Fame & Faces,Weeklies,2024-01-08,2024-01-22,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
705961,58005,Spotlight Lives,Weeklies,2024-05-06,2024-05-20,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
710699,33981,Title SIP,SIP,2024-04-01,2024-07-04,15.49,HOME,DECORATING,Quarterly - 04 Issues
712914,64453,Everyday Bloom,Weeklies,2024-04-15,2024-05-02,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
719664,33965,Title SIP,SIP,2024-05-27,2024-08-29,16.490000000000002,SPORT,FOOTBALL,Semi-Annual - 02 Issue
570917,57607,Starline Stories,Weeklies,2023-03-13,2023-03-27,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
722381,33549,Echo of Fame,Weeklies,2024-06-10,2024-06-24,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
691175,64453,Everyday Bloom,Weeklies,2024-04-22,2024-05-09,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
578010,33601,Spotlight Lives,Weeklies,2023-04-03,2023-04-17,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
670680,33549,Echo of Fame,Weeklies,2023-12-11,2023-12-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
560815,57607,Starline Stories,Weeklies,2023-01-30,2023-02-13,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
560212,64467,Title SIP,SIP,2023-02-20,2023-05-25,16.490000000000002,HUMAN CULTURE,RELIGION,Semi-Annual - 02 Issue
579860,33972,Title SIP,SIP,2023-06-05,2023-09-07,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
664057,67315,Title SIP,SIP,2023-10-16,2024-01-18,15.49,FOOD,EVERYDAY EATING,Semi-Annual - 02 Issue
693222,64803,Simply Woman,Weeklies,2023-12-04,2023-12-21,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
671689,34000,Title SIP,SIP,2023-09-04,2023-12-07,15.49,FOOD,HEALTHY EATING,Semi-Annual - 02 Issue
569398,33583,Fame & Faces,Weeklies,2023-03-20,2023-04-03,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
667515,67313,Title SIP,SIP,2023-10-30,2024-02-01,9.49,PUZZLES,SUDOKU,Semi-Annual - 02 Issue
566415,57983,Fame & Faces,Weeklies,2023-02-13,2023-02-27,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
555883,64424,Title SIP,SIP,2023-01-02,2023-04-06,14.49,NEWS & FINANCE,FINANCE,Quarterly - 04 Issues
703992,33963,Title SIP,SIP,2024-04-22,2024-07-25,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
653636,34004,Title SIP,SIP,2023-07-24,2023-10-26,15.49,HEALTH & FITNESS,WELLNESS/EMOTIONAL HEALTH,Quarterly - 04 Issues
676501,9423,Title SIP,SIP,2023-11-27,2024-02-29,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
663692,9390,Title SIP,SIP,2023-11-06,2024-02-08,15.49,HOME,DECORATING,Quarterly - 04 Issues
662500,67307,Title SIP,SIP,2023-10-09,2024-01-11,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
554926,64195,Title SIP,SIP,2023-01-09,2023-04-13,14.49,OUTDOORS,SURVIVAL,Monthly - 12 Issues
555201,64195,Title SIP,SIP,2023-01-09,2023-04-13,14.49,OUTDOORS,SURVIVAL,Monthly - 12 Issues
569698,9308,Title SIP,SIP,2023-04-10,2023-07-13,15.49,HOBBY,WOOD CRAFT,Quarterly - 04 Issues
574565,33951,Title SIP,SIP,2023-05-01,2023-08-03,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
644665,33607,Starline Stories,Weeklies,2023-06-12,2023-06-26,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
673133,33607,Starline Stories,Weeklies,2023-10-16,2023-10-30,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
658866,57549,Echo of Fame,Weeklies,2023-08-28,2023-09-11,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
676712,33984,Title SIP,SIP,2024-01-22,2024-04-25,15.49,HOME,GARDEN,Quarterly - 04 Issues
716125,64803,Simply Woman,Weeklies,2024-03-11,2024-03-28,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
723462,64803,Simply Woman,Weeklies,2024-03-11,2024-03-28,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
685959,64449,Simply Woman,Weeklies,2024-01-22,2024-02-08,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
730405,64803,Simply Woman,Weeklies,2024-05-06,2024-05-23,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
706975,33549,Echo of Fame,Weeklies,2024-05-27,2024-06-10,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
686409,33970,Title SIP,SIP,2024-03-11,2024-06-13,15.49,HEALTH & FITNESS,WELLNESS/EMOTIONAL HEALTH,Quarterly - 04 Issues
715799,64453,Everyday Bloom,Weeklies,2024-04-29,2024-05-16,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
684684,58005,Spotlight Lives,Weeklies,2024-01-22,2024-02-05,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
723467,34022,Title SIP,SIP,2024-05-27,2024-08-29,16.490000000000002,SPORT,FOOTBALL,Semi-Annual - 02 Issue
578601,64836,Simply Woman,Weeklies,2023-05-08,2023-05-25,5.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
583885,64466,Title SIP,SIP,2023-05-29,2023-08-31,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Semi-Annual - 02 Issue
665976,41151,Title SIP,SIP,2023-12-25,2024-03-28,15.49,HOME,GARDEN,Quarterly - 04 Issues
695874,57983,Fame & Faces,Weeklies,2023-12-25,2024-01-15,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
697977,64475,Title SIP,SIP,2024-04-08,2024-07-11,15.49,PUZZLES,FILL-IN,Quarterly - 04 Issues
674611,58006,Starline Stories,Weeklies,2023-11-13,2023-11-27,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
650344,64453,Everyday Bloom,Weeklies,2023-08-28,2023-09-21,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
574650,67372,Title SIP,SIP,2023-04-03,2023-07-06,15.49,HOBBY,COLLECTOR/MINIATURES,Quarterly - 04 Issues
564267,57983,Fame & Faces,Weeklies,2023-01-30,2023-02-13,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
645626,33989,Title SIP,SIP,2023-07-03,2023-10-05,15.49,HOME,DECORATING,Quarterly - 04 Issues
657172,64461,Title SIP,SIP,2023-07-24,2023-10-26,8.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
680007,67392,Everyday Bloom,Weeklies,2023-12-11,2024-01-04,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
579933,41248,Title SIP,SIP,2023-05-15,2023-08-17,14.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
564168,41301,Title SIP,SIP,2023-02-20,2023-05-25,16.490000000000002,OUTDOORS,SURVIVAL,Quarterly - 04 Issues
662020,33549,Echo of Fame,Weeklies,2023-09-18,2023-10-02,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
558701,67342,Title SIP,SIP,2023-01-16,2023-04-20,8.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
727789,67310,Title SIP,SIP,2024-04-22,2024-07-25,9.49,PUZZLES,VARIETY,Semi-Annual - 02 Issue
696774,9415,Title SIP,SIP,2024-01-15,2024-04-18,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
581921,57607,Starline Stories,Weeklies,2023-05-08,2023-05-22,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
564068,64802,Title SIP,SIP,2023-03-06,2023-06-08,15.49,PUZZLES,FILL-IN,Quarterly - 04 Issues
582265,9419,Title SIP,SIP,2023-05-22,2023-08-24,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
671743,9386,Title SIP,SIP,2023-10-23,2024-01-25,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
556324,64458,Title SIP,SIP,2023-01-30,2023-05-04,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
637760,67323,Title SIP,SIP,2023-07-17,2023-10-19,15.49,HUMAN CULTURE,HISTORY,Semi-Annual - 02 Issue
676090,34022,Title SIP,SIP,2023-12-04,2024-03-07,15.49,HUMAN CULTURE,TRAVEL,Semi-Annual - 02 Issue
678586,64464,Title SIP,SIP,2023-10-30,2024-02-01,15.49,FOOD,EVERYDAY EATING,Semi-Annual - 02 Issue
578363,57549,Echo of Fame,Weeklies,2023-05-08,2023-05-22,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
654076,9414,Title SIP,SIP,2023-09-18,2023-12-21,15.49,HOME,DECORATING,Quarterly - 04 Issues
714149,57983,Fame & Faces,Weeklies,2024-05-20,2024-06-03,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
670400,67308,Title SIP,SIP,2024-02-05,2024-05-09,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
699306,33549,Echo of Fame,Weeklies,2024-04-29,2024-05-13,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
686510,33978,Title SIP,SIP,2024-01-15,2024-04-18,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
695236,9382,Title SIP,SIP,2024-03-04,2024-06-06,16.490000000000002,LIFESTYLE,SOCIAL,Quarterly - 04 Issues
565489,41317,Title SIP,SIP,2023-03-20,2023-06-22,14.49,HOME,DECORATING,Quarterly - 04 Issues
656325,57983,Fame & Faces,Weeklies,2023-06-19,2023-07-03,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
680127,67392,Everyday Bloom,Weeklies,2023-12-11,2024-01-04,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
654816,33982,Title SIP,SIP,2023-10-30,2024-02-01,15.49,LIFESTYLE,SOCIAL,Quarterly - 04 Issues
581681,57549,Echo of Fame,Weeklies,2023-05-08,2023-05-22,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
578715,67310,Title SIP,SIP,2023-06-12,2023-09-14,9.49,PUZZLES,VARIETY,Semi-Annual - 02 Issue
655562,58006,Starline Stories,Weeklies,2023-08-28,2023-09-11,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
562833,33983,Title SIP,SIP,2023-02-20,2023-05-25,15.49,AUTOMOTIVE,CONTEMPORARY CARS,Quarterly - 04 Issues
651510,33607,Starline Stories,Weeklies,2023-06-26,2023-07-10,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
646769,41303,Title SIP,SIP,2023-07-31,2023-11-02,16.490000000000002,OUTDOORS,HUNT/FISH,Quarterly - 04 Issues
688711,34011,Title SIP,SIP,2024-02-19,2024-05-23,15.49,HOME,DECORATING,Quarterly - 04 Issues
685372,9416,Title SIP,SIP,2024-01-15,2024-04-18,15.49,NEWS & FINANCE,FINANCE,Quarterly - 04 Issues
700962,64451,Everyday Bloom,Weeklies,2024-01-01,2024-01-22,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
666885,64459,Title SIP,SIP,2023-09-11,2023-12-14,8.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
705360,41304,Title SIP,SIP,2024-05-20,2024-08-22,15.49,HUMAN CULTURE,TRAVEL,Quarterly - 04 Issues
692643,64802,Title SIP,SIP,2024-05-06,2024-08-08,15.49,HUMAN CULTURE,RELIGION,Quarterly - 04 Issues
685175,67318,Title SIP,SIP,2024-03-18,2024-06-20,15.49,PUZZLES,FILL-IN,Semi-Annual - 02 Issue
720946,41149,Title SIP,SIP,2024-04-29,2024-08-01,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
717465,33607,Starline Stories,Weeklies,2024-03-18,2024-04-01,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
683521,64470,Title SIP,SIP,2024-02-12,2024-05-16,15.49,ENTERTAINMENT,TRIBUTE,Semi-Annual - 02 Issue
653451,58005,Spotlight Lives,Weeklies,2023-07-24,2023-08-07,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
655409,67372,Title SIP,SIP,2023-09-18,2023-12-21,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
692045,64449,Simply Woman,Weeklies,2024-02-19,2024-03-07,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
703375,9294,Title SIP,SIP,2024-04-29,2024-08-01,19.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
689676,33991,Title SIP,SIP,2024-05-13,2024-08-15,15.49,HOME,DECORATING,Quarterly - 04 Issues
716579,9291,Title SIP,SIP,2024-05-06,2024-08-08,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
705149,33988,Title SIP,SIP,2024-04-29,2024-08-01,15.49,HOME,DECORATING,Quarterly - 04 Issues
650713,64801,Title SIP,SIP,2023-08-14,2023-11-16,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
675049,57607,Starline Stories,Weeklies,2023-09-11,2023-09-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
560163,33601,Spotlight Lives,Weeklies,2023-01-09,2023-01-23,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
663458,64803,Simply Woman,Weeklies,2023-11-06,2023-11-23,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
675086,33607,Starline Stories,Weeklies,2023-12-11,2023-12-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
662984,33960,Title SIP,SIP,2023-08-07,2023-11-09,11.49,PUZZLES,LOGIC,Quarterly - 04 Issues
679390,33607,Starline Stories,Weeklies,2023-12-11,2023-12-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
556902,64449,Simply Woman,Weeklies,2023-01-09,2023-01-26,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
559140,67369,Title SIP,SIP,2023-02-13,2023-05-18,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
650896,41093,Title SIP,SIP,2023-08-28,2023-11-30,15.49,HOME,DECORATING,Quarterly - 04 Issues
661834,67372,Title SIP,SIP,2023-09-18,2023-12-21,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
657205,67305,Title SIP,SIP,2023-08-28,2023-11-30,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
658918,33583,Fame & Faces,Weeklies,2023-09-04,2023-09-18,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
582174,33975,Title SIP,SIP,2023-06-05,2023-09-07,15.49,HOME,DECORATING,Quarterly - 04 Issues
641119,34015,Title SIP,SIP,2023-08-07,2023-11-09,15.49,FAMILY,PETS,Quarterly - 04 Issues
555007,67314,Title SIP,SIP,2023-01-23,2023-04-27,15.49,PUZZLES,FILL-IN,Semi-Annual - 02 Issue
655171,34016,Title SIP,SIP,2023-08-07,2023-11-09,15.49,HOME,DECORATING,Quarterly - 04 Issues
649105,67369,Title SIP,SIP,2023-07-31,2023-11-02,15.49,HOME,GARDEN,Quarterly - 04 Issues
651413,57983,Fame & Faces,Weeklies,2023-06-26,2023-07-10,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
674077,9385,Title SIP,SIP,2023-11-27,2024-02-29,15.49,HUMAN CULTURE,CALENDAR,Quarterly - 04 Issues
673301,9384,Title SIP,SIP,2023-11-20,2024-02-22,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
570034,33982,Title SIP,SIP,2023-03-13,2023-06-15,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
578531,34024,Title SIP,SIP,2023-05-22,2023-08-24,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
560279,33974,Title SIP,SIP,2023-02-06,2023-05-11,15.49,FAMILY,EDUCATIONAL,Quarterly - 04 Issues
571627,41090,Title SIP,SIP,2023-05-01,2023-08-03,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
716865,33607,Starline Stories,Weeklies,2024-03-18,2024-04-01,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
700842,64451,Everyday Bloom,Weeklies,2024-01-01,2024-01-22,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
687800,58005,Spotlight Lives,Weeklies,2024-03-04,2024-03-18,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
645386,33958,Title SIP,SIP,2023-07-03,2023-10-05,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
667073,33957,Title SIP,SIP,2023-10-02,2024-01-04,11.49,PUZZLES,LOGIC,Quarterly - 04 Issues
560707,33983,Title SIP,SIP,2023-02-20,2023-05-25,15.49,AUTOMOTIVE,CONTEMPORARY CARS,Quarterly - 04 Issues
588447,33583,Fame & Faces,Weeklies,2023-05-15,2023-05-29,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
644072,33601,Spotlight Lives,Weeklies,2023-06-26,2023-07-10,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
583917,64449,Simply Woman,Weeklies,2023-05-29,2023-06-15,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
578564,57601,Spotlight Lives,Weeklies,2023-04-10,2023-04-24,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
585451,67310,Title SIP,SIP,2023-06-12,2023-09-14,9.49,PUZZLES,VARIETY,Semi-Annual - 02 Issue
659116,33985,Title SIP,SIP,2023-10-16,2024-01-18,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
579589,41150,Title SIP,SIP,2023-05-15,2023-08-17,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
676046,67299,Title SIP,SIP,2024-01-01,2024-04-04,15.49,HOBBY,VIDEO GAMES,Semi-Annual - 02 Issue
701452,9417,Title SIP,SIP,2024-03-11,2024-06-13,15.49,HUMAN CULTURE,TRAVEL,Quarterly - 04 Issues
698938,67391,Title SIP,SIP,2024-04-15,2024-07-18,6.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
722388,33957,Title SIP,SIP,2024-05-06,2024-08-08,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
702535,9418,Title SIP,SIP,2024-05-20,2024-08-22,15.49,HUMAN CULTURE,HISTORY,Quarterly - 04 Issues
707185,67340,Title SIP,SIP,2024-03-04,2024-06-06,8.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
691444,41241,Title SIP,SIP,2024-05-20,2024-08-22,16.490000000000002,HEALTH & FITNESS,WELLNESS/EMOTIONAL HEALTH,Quarterly - 04 Issues
676817,57549,Echo of Fame,Weeklies,2024-02-12,2024-02-26,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
703594,9381,Title SIP,SIP,2024-03-25,2024-06-27,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
566306,64836,Simply Woman,Weeklies,2023-02-20,2023-03-09,5.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
687215,67324,Title SIP,SIP,2024-03-18,2024-06-20,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Semi-Annual - 02 Issue
705117,67311,Title SIP,SIP,2024-04-22,2024-07-25,9.49,PUZZLES,WORD SEEK,Semi-Annual - 02 Issue
698050,57601,Spotlight Lives,Weeklies,2024-03-11,2024-03-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
686859,9303,Title SIP,SIP,2024-02-05,2024-05-09,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
691264,57984,Fame & Faces,Weeklies,2024-04-29,2024-05-13,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
581905,33601,Spotlight Lives,Weeklies,2023-05-01,2023-05-15,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
565333,67305,Title SIP,SIP,2023-03-13,2023-06-15,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
560949,33601,Spotlight Lives,Weeklies,2023-01-09,2023-01-23,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
564622,64467,Title SIP,SIP,2023-02-20,2023-05-25,16.490000000000002,HUMAN CULTURE,RELIGION,Semi-Annual - 02 Issue
555648,33514,Title SIP,SIP,2023-01-09,2023-04-13,16.490000000000002,FOOD,EVERYDAY EATING,Bi-Monthly - 06 Issues
563378,67325,Title SIP,SIP,2023-03-13,2023-06-15,15.49,HUMAN CULTURE,HISTORY,Semi-Annual - 02 Issue
649114,64449,Simply Woman,Weeklies,2023-07-10,2023-07-27,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
646217,33986,Title SIP,SIP,2023-09-04,2023-12-07,15.49,HOME,DECORATING,Semi-Annual - 02 Issue
284328,67371,Title SIP,SIP,2023-01-02,2023-04-06,15.49,HOBBY,VIDEO GAMES,Quarterly - 04 Issues
580289,64475,Title SIP,SIP,2023-05-15,2023-08-17,15.49,HUMAN CULTURE,HISTORY,Quarterly - 04 Issues
570329,9293,Title SIP,SIP,2023-02-13,2023-05-18,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
643860,33976,Title SIP,SIP,2023-06-26,2023-09-28,15.49,HUMAN CULTURE,TRAVEL,Quarterly - 04 Issues
668056,64453,Everyday Bloom,Weeklies,2023-11-20,2023-12-14,7.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
639620,9289,Title SIP,SIP,2023-07-24,2023-10-26,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
666947,9301,Title SIP,SIP,2023-09-04,2023-12-07,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
653824,33607,Starline Stories,Weeklies,2023-08-21,2023-09-04,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
679842,33583,Fame & Faces,Weeklies,2023-10-16,2023-10-30,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
342400,64451,Everyday Bloom,Weeklies,2023-01-09,2023-02-02,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
663823,9302,Title SIP,SIP,2023-09-11,2023-12-14,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
653092,9390,Title SIP,SIP,2023-06-26,2023-09-28,15.49,HOME,BUILDING,Quarterly - 04 Issues
648170,41156,Title SIP,SIP,2023-07-03,2023-10-05,14.49,HOME,BUILDING,Quarterly - 04 Issues
674087,33967,Title SIP,SIP,2023-09-25,2023-12-28,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
559502,33607,Starline Stories,Weeklies,2023-01-23,2023-02-06,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
572863,64460,Title SIP,SIP,2023-04-17,2023-07-20,8.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
687347,33549,Echo of Fame,Weeklies,2023-11-13,2023-11-27,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
576340,64453,Everyday Bloom,Weeklies,2023-05-15,2023-06-08,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
571794,64449,Simply Woman,Weeklies,2023-04-03,2023-04-20,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
568684,34014,Title SIP,SIP,2023-04-03,2023-07-06,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
574250,57549,Echo of Fame,Weeklies,2023-03-27,2023-04-10,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
714278,33607,Starline Stories,Weeklies,2024-06-24,2024-07-08,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
703693,33607,Starline Stories,Weeklies,2024-04-15,2024-04-29,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
678201,64469,Title SIP,SIP,2024-01-15,2024-04-18,15.49,SPORT,FOOTBALL,Quarterly - 04 Issues
708774,33583,Fame & Faces,Weeklies,2024-03-18,2024-04-01,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
695588,9296,Title SIP,SIP,2024-03-11,2024-06-13,19.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
680837,57984,Fame & Faces,Weeklies,2024-03-11,2024-03-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
