STORE_ID,POSTAL_CODE,STORE_CHAIN,REGION,CLASSOFTRADE,MERCHANDISED,FACINGS,POCKETS
665006,74-749,Chain 1,Łódź,DRUG CHAIN,N,10,13
661288,72-732,Chain 18,Łódź,SM CHAIN,Y,0,6
642456,25-934,Chain 34,Opole,SM CHAIN,Y,0,44
714265,30-100,Chain 6,Lubusz,SPECIALTY,N,0,3
678491,76-425,Chain 4,Łódź,DRUG CHAIN,Y,15,11
714196,77-377,Chain 6,Łódź,SPECIALTY,N,0,3
675602,35-721,Chain 6,Subcarpathian,SPECIALTY,N,0,3
682721,87-873,Chain 1,Lublin,DRUG CHAIN,Y,4,10
697218,88-403,Chain 19,Lublin,DRUG CHAIN,N,0,0
700708,60-594,Chain 6,Lower Silesian,SPECIALTY,N,0,3
648156,29-984,Chain 10,Lubusz,SM CHAIN,Y,20,70
657817,89-456,Chain 11,Lublin,SM CHAIN,Y,8,46
653325,92-260,Chain 25,Lublin,SM CHAIN,Y,29,9
697745,35-534,Chain 4,Subcarpathian,DRUG CHAIN,Y,17,4
664620,76-231,Chain 6,Łódź,SPECIALTY,N,0,3
695444,48-73.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
684907,87-678,Chain 18,Lublin,SM CHAIN,Y,0,19
672359,26-204,Chain 9,Opole,DSCT CHAIN,Y,11,18
660037,30-847,Chain 1,Lubusz,DRUG CHAIN,Y,0,7
714801,56-777,Chain 16,Greater Poland,DSCT CHAIN,Y,0,28
761778,75-165,Chain 16,Łódź,DSCT CHAIN,Y,0,23
683045,25-476,Chain 7,Opole,SM CHAIN,Y,19,8
733796,30-176,Chain 14,Lubusz,SPECIALTY,N,0,0
634699,93-275,Chain 16,Lublin,DSCT CHAIN,Y,0,36
652765,89-936,Chain 3,Lublin,SM CHAIN,Y,0,20
657841,30-452,Chain 4,Lubusz,DRUG CHAIN,Y,11,12
695893,25-509,Chain 6,Opole,SPECIALTY,N,0,3
631260,29-790,Chain 29,Lubusz,SM CHAIN,Y,10,19
722696,60-122,Chain 6,Lower Silesian,SPECIALTY,N,0,4
688710,35-696,Chain 1,Subcarpathian,DRUG CHAIN,Y,7,12
699847,77-599,Chain 6,Łódź,SPECIALTY,N,0,3
693782,85-932,Chain 6,Lesser Poland,SPECIALTY,N,0,3
675131,75-207,Chain 4,Łódź,DRUG CHAIN,Y,6,9
722242,75-675,Chain 6,Łódź,SPECIALTY,N,0,3
632969,72-722,Chain 11,Łódź,SM CHAIN,Y,20,22
638038,94-892,Chain 36,Warmian-Masurian,SM CHAIN,Y,27,17
633377,37-273,Chain 6,Pomeranian,SPECIALTY,N,0,4
683946,32-148,Chain 4,Lubusz,DRUG CHAIN,Y,10,12
701803,25-259,Chain 4,Opole,DRUG CHAIN,Y,8,0
648456,34-699,Chain 10,Subcarpathian,SM CHAIN,Y,24,52
715120,27-528,Chain 6,Masovian,SPECIALTY,N,0,4
639480,31-577,Chain 29,Lubusz,SM CHAIN,Y,12,19
685721,90-773,Chain 1,Lublin,DRUG CHAIN,Y,3,6
634154,31-385,Chain 13,Lubusz,HOME IMPR,N,0,2
675117,94-717,Chain 41,Warmian-Masurian,DSCT CHAIN,N,11,18
702748,27-316,Chain 6,Masovian,SPECIALTY,N,0,4
683827,89-697,Chain 18,Lublin,SM CHAIN,Y,0,25
701739,43-982,Chain 1,Silesian,DRUG CHAIN,Y,8,6
680890,73-689,Chain 9,Łódź,DSCT CHAIN,Y,0,14
680021,93-419,Chain 1,Lublin,DRUG CHAIN,Y,8,11
699745,45-057,Chain 6,Silesian,SPECIALTY,N,0,3
710429,25-185,Chain 37,Opole,SPECIALTY,N,0,1
671071,78-176,Chain 11,Podlaskie,SM CHAIN,Y,13,20
675164,73-680,Chain 1,Łódź,DRUG CHAIN,Y,5,17
673931,73-273,Chain 4,Łódź,DRUG CHAIN,Y,11,12
672071,73-132,Chain 4,Łódź,DRUG CHAIN,Y,11,10
674472,75-218,Chain 5,Łódź,SM CHAIN,Y,0,21
680346,27-387,Chain 4,Masovian,DRUG CHAIN,Y,13,8
731636,32-418,Chain 14,Lubusz,SPECIALTY,N,8,0
666261,58-193,Chain 4,Lower Silesian,DRUG CHAIN,Y,6,9
743707,43-819,Chain 6,Silesian,SPECIALTY,N,0,3
755945,37-019,Chain 6,Pomeranian,SPECIALTY,N,0,4
692672,75-328,Chain 6,Łódź,SPECIALTY,N,0,4
689307,71-684,Chain 1,Kuyavian-Pomeranian,DRUG CHAIN,Y,15,17
719065,25-016,Chain 6,Opole,SPECIALTY,N,0,3
671290,75-183,Chain 9,Łódź,DSCT CHAIN,Y,5,13
649154,93-282,Chain 13,Lublin,HOME IMPR,N,0,2
665795,31-107,Chain 1,Lubusz,DRUG CHAIN,Y,3,17
633420,30-599,Chain 29,Lubusz,SM CHAIN,Y,14,19
738943,25-176,Chain 6,Opole,SPECIALTY,N,0,4
703534,88-998,Chain 1,Lublin,DRUG CHAIN,Y,4,9
687490,72-743,Chain 9,Łódź,DSCT CHAIN,Y,12,29
638616,25-883,Chain 10,Opole,SM CHAIN,Y,19,48
687483,32-666,Chain 6,Lubusz,SPECIALTY,N,0,4
657961,30-509,Chain 4,Lubusz,DRUG CHAIN,Y,0,9
644805,93-363,Chain 31,Lublin,SM CHAIN,Y,27,8
673710,24-684,Chain 9,Opole,DSCT CHAIN,Y,0,10
666880,58-294,Chain 1,Lower Silesian,DRUG CHAIN,Y,0,0
652524,89-447,Chain 4,Lublin,DRUG CHAIN,Y,15,9
701083,25-811,Chain 4,Opole,DRUG CHAIN,Y,9,0
666193,26-458,Chain 13,Opole,HOME IMPR,Y,0,7
675932,76-417,Chain 12,Łódź,SPECIALTY,Y,0,5
714505,76-214,Chain 6,Łódź,SPECIALTY,N,0,4
683112,75-270,Chain 16,Łódź,DSCT CHAIN,Y,0,39
707863,71-205,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,8,18
646049,92-267,Chain 11,Lublin,SM CHAIN,Y,14,13
698105,32-458,Chain 4,Lubusz,DRUG CHAIN,Y,15,11
650295,25-755,Chain 13,Opole,HOME IMPR,Y,0,2
661381,30-423,Chain 4,Lubusz,DRUG CHAIN,Y,5,9
667237,35-088,Chain 1,Subcarpathian,DRUG CHAIN,Y,5,10
659487,75-047,Chain 1,Łódź,DRUG CHAIN,Y,5,16
667768,70-744,Chain 1,Kuyavian-Pomeranian,DRUG CHAIN,Y,5,19
683770,74-756,Chain 9,Łódź,DSCT CHAIN,Y,0,19
688209,35-783,Chain 4,Subcarpathian,DRUG CHAIN,Y,22,10
656353,72-075,Chain 13,Kuyavian-Pomeranian,HOME IMPR,N,0,0
677172,75-922,Chain 5,Łódź,SM CHAIN,Y,0,47
636087,78-724,Chain 11,Podlaskie,SM CHAIN,Y,13,26
700745,43-940,Chain 6,Silesian,SPECIALTY,N,0,3
687692,48-173,Chain 17,Holy Cross,SM CHAIN,Y,0,24
802113,58-193,Chain 44,Lower Silesian,NEWS INDEP,N,0,0
669919,91-316,Chain 19,Lublin,DRUG CHAIN,N,0,0
679302,78-873,Chain 9,Podlaskie,DSCT CHAIN,Y,6,7
645600,32-146,Chain 4,Lubusz,DRUG CHAIN,Y,9,12
683831,76-422,Chain 4,Łódź,DRUG CHAIN,Y,9,10
633209,73-788,Chain 11,Łódź,SM CHAIN,Y,13,18
653833,26-464,Chain 13,Opole,HOME IMPR,Y,0,0
664998,57-676,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,54
657420,32-356,Chain 4,Lubusz,DRUG CHAIN,Y,17,1
692664,75-827,Chain 6,Łódź,SPECIALTY,N,0,3
659111,72-787,Chain 4,Łódź,DRUG CHAIN,Y,11,3
793806,57-584,Chain 6,Greater Poland,SPECIALTY,N,0,4
702244,75-090,Chain 6,Łódź,SPECIALTY,N,0,4
673149,84-794,Chain 4,Lesser Poland,DRUG CHAIN,Y,17,10
655214,29-706,Chain 13,Lubusz,HOME IMPR,Y,0,2
651740,59-028,Chain 9,Lower Silesian,DSCT CHAIN,Y,3,21
679870,72-915,Chain 9,Łódź,DSCT CHAIN,Y,9,11
701181,21-475,Chain 19,Masovian,DRUG CHAIN,N,0,0
720862,58-573,Chain 6,Lower Silesian,SPECIALTY,N,0,3
725216,36-343,Chain 6,Pomeranian,SPECIALTY,N,0,3
639922,57-853,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,5
689200,92-182,Chain 1,Lublin,DRUG CHAIN,Y,6,11
673930,75-018,Chain 9,Łódź,DSCT CHAIN,Y,11,28
703059,57-740,Chain 1,Lower Silesian,DRUG CHAIN,Y,5,14
638779,90-179,Chain 16,Lublin,DSCT CHAIN,Y,0,17
695877,77-417,Chain 6,Łódź,SPECIALTY,N,0,4
714784,70-752,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
651013,25-002,Chain 4,Opole,DRUG CHAIN,Y,11,0
685871,76-188,Chain 4,Łódź,DRUG CHAIN,Y,11,11
669062,60-198,Chain 6,Lower Silesian,SPECIALTY,N,0,3
677161,32-416,Chain 4,Lubusz,DRUG CHAIN,Y,11,2
667538,30-850,Chain 1,Lubusz,DRUG CHAIN,Y,5,11
670461,59-036,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,13
698991,62-92.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
661477,25-877,Chain 1,Opole,DRUG CHAIN,N,13,6
671935,49-913,Chain 16,Holy Cross,DSCT CHAIN,Y,0,25
640642,58-315,Chain 4,Lower Silesian,DRUG CHAIN,Y,17,12
644087,27-155,Chain 7,Masovian,SM CHAIN,Y,20,0
641539,89-583,Chain 16,Lublin,DSCT CHAIN,N,0,28
696544,27-247,Chain 7,Masovian,SM CHAIN,Y,14,8
681760,93-354,Chain 1,Lublin,DRUG CHAIN,Y,5,17
634833,89-794,Chain 11,Lublin,SM CHAIN,Y,0,34
699563,49-912,Chain 16,Holy Cross,DSCT CHAIN,N,0,4
677854,73-805,Chain 1,Łódź,DRUG CHAIN,Y,5,8
645777,35-546,Chain 8,Subcarpathian,SM CHAIN,Y,15,28
688324,25-899,Chain 7,Opole,SM CHAIN,Y,17,11
644239,89-473,Chain 16,Lublin,DSCT CHAIN,Y,0,28
714563,73-700,Chain 6,Łódź,SPECIALTY,N,0,3
637939,91-382,Chain 16,Lublin,DSCT CHAIN,Y,0,31
637738,25-385,Chain 7,Opole,SM CHAIN,Y,14,10
678102,78-973,Chain 4,Podlaskie,DRUG CHAIN,Y,11,2
711292,37-073,Chain 6,Pomeranian,SPECIALTY,N,0,4
679079,27-133,Chain 9,Masovian,DSCT CHAIN,Y,12,8
648995,34-886,Chain 10,Subcarpathian,SM CHAIN,Y,18,37
668200,58-780,Chain 1,Lower Silesian,DRUG CHAIN,Y,4,11
628334,43-892,Chain 13,Silesian,HOME IMPR,N,0,7
678135,30-490,Chain 6,Lubusz,SPECIALTY,N,0,4
637622,35-388,Chain 4,Subcarpathian,DRUG CHAIN,Y,15,4
669702,72-912,Chain 1,Łódź,DRUG CHAIN,Y,5,22
688840,88-412,Chain 1,Lublin,DRUG CHAIN,Y,4,15
670647,90-204,Chain 35,Lublin,SM CHAIN,Y,0,4
644797,30-827,Chain 10,Lubusz,SM CHAIN,Y,15,21
668650,75-540,Chain 9,Łódź,DSCT CHAIN,Y,0,6
672371,74-575,Chain 4,Łódź,DRUG CHAIN,Y,5,9
645027,95-510,Chain 11,Warmian-Masurian,SM CHAIN,Y,14,16
688141,44-873,Chain 6,Silesian,SPECIALTY,N,0,4
659641,32-658,Chain 4,Lubusz,DRUG CHAIN,Y,10,9
732656,93-350,Chain 14,Lublin,SPECIALTY,N,0,0
656970,74-677,Chain 18,Łódź,SM CHAIN,Y,0,16
686191,93-752,Chain 9,Lublin,DSCT CHAIN,Y,5,20
650977,30-386,Chain 10,Lubusz,SM CHAIN,Y,0,0
659371,57-693,Chain 11,Lower Silesian,SM CHAIN,Y,0,15
636076,91-118,Chain 13,Lublin,HOME IMPR,N,0,2
703264,73-334,Chain 6,Łódź,SPECIALTY,N,0,4
698952,73-088,Chain 6,Łódź,SPECIALTY,N,0,4
678717,36-030,Chain 6,Subcarpathian,SPECIALTY,N,0,4
721329,26-428,Chain 6,Opole,SPECIALTY,N,0,3
683879,35-443,Chain 9,Subcarpathian,DSCT CHAIN,Y,6,22
649966,27-608,Chain 4,Masovian,DRUG CHAIN,Y,6,4
678695,91-099,Chain 1,Lublin,DRUG CHAIN,Y,9,6
686378,25-877,Chain 1,Opole,DRUG CHAIN,Y,10,9
646158,92-240,Chain 12,Lublin,SPECIALTY,Y,0,1
715989,74-174,Chain 6,Łódź,SPECIALTY,N,0,4
725532,37-204,Chain 6,Pomeranian,SPECIALTY,N,0,3
685684,26-317,Chain 7,Opole,SM CHAIN,Y,20,11
634173,90-321,Chain 11,Lublin,SM CHAIN,Y,12,34
682210,74-056,Chain 9,Łódź,DSCT CHAIN,Y,5,26
686648,36-723,Chain 9,Pomeranian,DSCT CHAIN,Y,8,12
746048,75-213,Chain 6,Łódź,SPECIALTY,N,0,3
683095,34-810,Chain 6,Subcarpathian,SPECIALTY,N,0,4
840651,73-721,Chain 6,Łódź,SPECIALTY,N,0,4
680217,36-535,Chain 6,Pomeranian,SPECIALTY,N,0,4
692164,26-842,Chain 7,Masovian,SM CHAIN,Y,20,10
684545,26-223,Chain 7,Opole,SM CHAIN,Y,10,10
696154,26-705,Chain 1,Masovian,DRUG CHAIN,Y,10,26
691809,36-343,Chain 4,Pomeranian,DRUG CHAIN,Y,11,10
656658,72-720,Chain 9,Łódź,DSCT CHAIN,Y,8,12
658704,93-665,Chain 4,Lublin,DRUG CHAIN,Y,11,12
719112,74-213,Chain 6,Łódź,SPECIALTY,N,0,3
732365,75-094,Chain 6,Łódź,SPECIALTY,N,0,3
659176,44-395,Chain 6,Silesian,SPECIALTY,N,0,3
647668,44-386,Chain 18,Silesian,SM CHAIN,Y,0,7
650911,72-765,Chain 11,Łódź,SM CHAIN,Y,10,69
669610,76-244,Chain 9,Łódź,DSCT CHAIN,Y,4,4
679121,89-750,Chain 1,Lublin,DRUG CHAIN,Y,13,14
696028,44-912,Chain 4,Silesian,DRUG CHAIN,Y,0,0
692593,72-821,Chain 6,Łódź,SPECIALTY,N,0,4
800969,34-863,Chain 6,Subcarpathian,SPECIALTY,N,0,4
707227,73-783,Chain 6,Łódź,SPECIALTY,N,0,4
682990,72-876,Chain 9,Łódź,DSCT CHAIN,Y,13,23
667158,44-198,Chain 16,Silesian,DSCT CHAIN,Y,0,25
656036,31-104,Chain 16,Lubusz,DSCT CHAIN,Y,0,25
679637,48-778,Chain 12,Holy Cross,SPECIALTY,Y,0,5
674403,26-211,Chain 6,Opole,SPECIALTY,N,0,3
660087,75-151,Chain 1,Łódź,DRUG CHAIN,Y,10,14
673353,90-345,Chain 1,Lublin,DRUG CHAIN,Y,22,12
628589,43-976,Chain 11,Silesian,SM CHAIN,Y,20,15
711001,59-610,Chain 6,Lower Silesian,SPECIALTY,N,0,4
669522,72-706,Chain 1,Łódź,DRUG CHAIN,Y,0,17
656876,30-799,Chain 16,Lubusz,DSCT CHAIN,Y,0,14
647961,88-992,Chain 9,Lublin,DSCT CHAIN,Y,0,8
629296,24-700,Chain 13,Opole,HOME IMPR,N,0,17
721210,32-106,Chain 6,Lubusz,SPECIALTY,N,0,4
689078,30-737,Chain 1,Lubusz,DRUG CHAIN,N,6,10
708446,31-654,Chain 10,Lubusz,SM CHAIN,Y,33,82
647374,29-764,Chain 10,Lubusz,SM CHAIN,Y,22,57
689537,78-273,Chain 12,Podlaskie,SPECIALTY,Y,0,5
727258,27-368,Chain 6,Masovian,SPECIALTY,N,0,3
651122,27-155,Chain 4,Masovian,DRUG CHAIN,Y,22,11
667397,90-976,Chain 12,Lublin,SPECIALTY,Y,0,1
733987,77-808,Chain 6,Podlaskie,SPECIALTY,N,0,3
661348,72-907,Chain 18,Łódź,SM CHAIN,Y,0,8
705436,37-273,Chain 6,Pomeranian,SPECIALTY,N,0,3
682745,24-925,Chain 7,Opole,SM CHAIN,Y,15,15
691112,47-730,Chain 6,Holy Cross,SPECIALTY,N,0,3
687369,35-789,Chain 4,Subcarpathian,DRUG CHAIN,Y,11,13
656609,44-446,Chain 18,Silesian,SM CHAIN,Y,0,19
646101,90-493,Chain 9,Lublin,DSCT CHAIN,Y,6,5
688087,89-095,Chain 18,Lublin,SM CHAIN,Y,5,46
650276,25-945,Chain 16,Opole,DSCT CHAIN,Y,0,25
638437,31-081,Chain 10,Lubusz,SM CHAIN,Y,24,57
707023,71-375,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,11,14
647485,89-424,Chain 4,Lublin,DRUG CHAIN,Y,11,10
698310,77-904,Chain 4,Podlaskie,DRUG CHAIN,Y,5,9
637399,93-002,Chain 16,Lublin,DSCT CHAIN,Y,0,36
683591,72-746,Chain 4,Łódź,DRUG CHAIN,Y,0,9
694569,85-683,Chain 9,Lesser Poland,DSCT CHAIN,Y,5,14
707021,30-289,Chain 6,Lubusz,SPECIALTY,N,0,3
706316,34-822,Chain 6,Subcarpathian,SPECIALTY,N,0,4
703221,35-590,Chain 6,Subcarpathian,SPECIALTY,N,0,3
733327,75-245,Chain 37,Łódź,SPECIALTY,N,0,0
658334,35-933,Chain 13,Subcarpathian,HOME IMPR,Y,0,5
645602,35-027,Chain 4,Subcarpathian,DRUG CHAIN,Y,11,10
707764,44-467,Chain 6,Silesian,SPECIALTY,N,0,3
673869,84-777,Chain 4,Lesser Poland,DRUG CHAIN,Y,17,0
667982,27-160,Chain 6,Masovian,SPECIALTY,N,0,4
655403,59-592,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,0
639447,93-314,Chain 11,Lublin,SM CHAIN,Y,19,23
664218,57-820,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,47
668788,71-747,Chain 1,Kuyavian-Pomeranian,DRUG CHAIN,Y,9,22
636937,25-750,Chain 34,Opole,SM CHAIN,Y,0,54
741823,44-032,Chain 6,Silesian,SPECIALTY,N,0,3
671653,31-306,Chain 13,Lubusz,HOME IMPR,Y,0,2
712041,56-716,Chain 1,Greater Poland,DRUG CHAIN,Y,9,6
656007,94-703,Chain 11,Warmian-Masurian,SM CHAIN,Y,13,21
685751,73-576,Chain 4,Łódź,DRUG CHAIN,Y,9,8
678959,26-745,Chain 9,Masovian,DSCT CHAIN,Y,12,30
699733,90-978,Chain 6,Lublin,SPECIALTY,N,0,5
664440,74-046,Chain 6,Łódź,SPECIALTY,N,0,4
688414,90-007,Chain 1,Lublin,DRUG CHAIN,Y,10,14
638042,31-575,Chain 4,Lubusz,DRUG CHAIN,Y,13,10
697350,78-680,Chain 4,Podlaskie,DRUG CHAIN,Y,8,9
637357,30-220,Chain 10,Lubusz,SM CHAIN,Y,22,43
692432,34-880,Chain 6,Subcarpathian,SPECIALTY,N,0,4
722005,71-119,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
753788,44-040,Chain 6,Silesian,SPECIALTY,N,0,3
709685,43-901,Chain 6,Silesian,SPECIALTY,N,0,3
711964,30-450,Chain 6,Lubusz,SPECIALTY,N,0,3
796960,34-844,Chain 6,Subcarpathian,SPECIALTY,N,0,4
678459,31-569,Chain 1,Lubusz,DRUG CHAIN,Y,4,12
678570,59-724,Chain 1,Lower Silesian,DRUG CHAIN,Y,8,6
699567,35-800,Chain 6,Subcarpathian,SPECIALTY,N,0,4
708367,32-340,Chain 6,Lubusz,SPECIALTY,N,0,3
646821,88-332,Chain 9,Lublin,DSCT CHAIN,Y,7,7
695584,27-244,Chain 7,Masovian,SM CHAIN,Y,12,8
710388,30-016,Chain 6,Lubusz,SPECIALTY,N,0,4
710514,84-725,Chain 6,Lesser Poland,SPECIALTY,N,0,3
664355,26-394,Chain 1,Opole,DRUG CHAIN,Y,5,26
694294,30-690,Chain 1,Lubusz,DRUG CHAIN,Y,3,6
683527,89-404,Chain 18,Lublin,SM CHAIN,Y,0,30
731787,73-754,Chain 6,Łódź,SPECIALTY,N,0,4
647582,30-859,Chain 4,Lubusz,DRUG CHAIN,Y,15,10
668046,44-439,Chain 18,Silesian,SM CHAIN,Y,14,20
645022,58-210,Chain 4,Lower Silesian,DRUG CHAIN,Y,10,13
670297,35-415,Chain 1,Subcarpathian,DRUG CHAIN,N,9,6
650156,25-699,Chain 16,Opole,DSCT CHAIN,Y,0,77
664717,30-482,Chain 1,Lubusz,DRUG CHAIN,N,0,0
707601,35-584,Chain 6,Subcarpathian,SPECIALTY,N,0,3
652957,32-340,Chain 10,Lubusz,SM CHAIN,Y,12,43
674399,26-440,Chain 9,Opole,DSCT CHAIN,Y,6,8
694110,77-901,Chain 9,Podlaskie,DSCT CHAIN,Y,0,16
642633,77-679,Chain 18,Podlaskie,SM CHAIN,Y,0,18
656701,25-934,Chain 4,Opole,DRUG CHAIN,Y,9,10
654705,93-144,Chain 25,Lublin,SM CHAIN,Y,0,6
723066,57-06.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
683921,93-164,Chain 1,Lublin,DRUG CHAIN,Y,5,11
695912,74-148,Chain 6,Łódź,SPECIALTY,N,0,4
655407,95-120,Chain 11,Warmian-Masurian,SM CHAIN,Y,10,26
683713,35-515,Chain 6,Subcarpathian,SPECIALTY,N,0,3
716945,59-06.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
749971,76-282,Chain 6,Łódź,SPECIALTY,N,0,4
713210,35-051,Chain 6,Subcarpathian,SPECIALTY,N,0,3
674216,72-712,Chain 63,Łódź,DSCT CHAIN,N,0,0
658899,25-186,Chain 34,Opole,SM CHAIN,Y,18,64
705650,27-262,Chain 6,Masovian,SPECIALTY,N,0,3
681269,75-238,Chain 5,Łódź,SM CHAIN,Y,0,20
669212,75-051,Chain 1,Łódź,DRUG CHAIN,Y,10,10
687520,91-126,Chain 1,Lublin,DRUG CHAIN,Y,5,6
662299,90-376,Chain 19,Lublin,DRUG CHAIN,N,0,0
642687,44-032,Chain 39,Silesian,SM CHAIN,Y,23,46
630675,77-806,Chain 13,Podlaskie,HOME IMPR,N,0,7
657178,31-112,Chain 9,Lubusz,DSCT CHAIN,Y,4,11
711007,25-504,Chain 6,Opole,SPECIALTY,N,0,4
704337,70-716,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
683772,74-768,Chain 16,Łódź,DSCT CHAIN,Y,0,72
682172,50-478,Chain 17,Holy Cross,SM CHAIN,Y,0,24
710470,25-229,Chain 6,Opole,SPECIALTY,N,0,3
662475,31-264,Chain 6,Lubusz,SPECIALTY,N,0,7
685277,76-198,Chain 12,Łódź,SPECIALTY,Y,0,1
673858,35-417,Chain 6,Subcarpathian,SPECIALTY,N,0,3
695468,36-523,Chain 9,Pomeranian,DSCT CHAIN,Y,0,8
686823,37-225,Chain 6,Pomeranian,SPECIALTY,N,0,3
678969,85-677,Chain 9,Lesser Poland,DSCT CHAIN,Y,6,24
670579,89-773,Chain 19,Lublin,DRUG CHAIN,N,0,0
648057,26-401,Chain 8,Opole,SM CHAIN,Y,22,26
694511,29-918,Chain 6,Lubusz,SPECIALTY,N,0,3
676514,90-882,Chain 6,Lublin,SPECIALTY,N,0,4
660501,44-922,Chain 4,Silesian,DRUG CHAIN,Y,22,9
679565,25-282,Chain 7,Opole,SM CHAIN,Y,14,10
858407,59-519,Chain 6,Lower Silesian,SPECIALTY,N,0,4
648752,89-787,Chain 18,Lublin,SM CHAIN,Y,0,36
661322,30-461,Chain 4,Lubusz,DRUG CHAIN,Y,11,10
669736,26-464,Chain 6,Opole,SPECIALTY,N,0,3
686791,27-204,Chain 9,Masovian,DSCT CHAIN,Y,5,22
669360,36-501,Chain 6,Pomeranian,SPECIALTY,N,0,3
749886,45-046,Chain 6,Silesian,SPECIALTY,N,0,4
680191,35-606,Chain 12,Subcarpathian,SPECIALTY,Y,0,5
632016,35-535,Chain 10,Subcarpathian,SM CHAIN,Y,39,44
650518,91-775,Chain 18,Lublin,SM CHAIN,Y,0,35
685270,76-211,Chain 9,Łódź,DSCT CHAIN,Y,5,18
648897,95-037,Chain 51,Warmian-Masurian,SM CHAIN,Y,0,0
649365,92-232,Chain 25,Lublin,SM CHAIN,Y,15,17
648900,35-502,Chain 4,Subcarpathian,DRUG CHAIN,Y,0,10
637832,43-928,Chain 18,Silesian,SM CHAIN,Y,0,15
662458,29-675,Chain 9,Lubusz,DSCT CHAIN,Y,12,26
652357,30-701,Chain 10,Lubusz,SM CHAIN,Y,14,52
681158,26-451,Chain 1,Opole,DRUG CHAIN,Y,12,26
685261,58-780,Chain 6,Lower Silesian,SPECIALTY,N,0,3
823135,25-838,Chain 6,Opole,SPECIALTY,N,0,3
647833,25-482,Chain 4,Opole,DRUG CHAIN,Y,5,0
654390,89-276,Chain 18,Lublin,SM CHAIN,Y,0,41
790993,26-257,Chain 6,Opole,SPECIALTY,N,0,4
692589,71-805,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,10
719307,37-236,Chain 6,Pomeranian,SPECIALTY,N,0,4
681569,25-375,Chain 4,Opole,DRUG CHAIN,Y,9,0
669914,70-781,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,0
639516,79-176,Chain 18,Podlaskie,SM CHAIN,Y,0,21
646776,31-266,Chain 10,Lubusz,SM CHAIN,Y,24,57
658167,77-695,Chain 11,Podlaskie,SM CHAIN,Y,19,45
639958,93-022,Chain 36,Lublin,SM CHAIN,Y,20,23
666977,87-922,Chain 12,Lublin,SPECIALTY,Y,0,1
681997,30-511,Chain 1,Lubusz,DRUG CHAIN,N,9,6
637222,58-235,Chain 4,Lower Silesian,DRUG CHAIN,Y,0,10
649109,92-691,Chain 11,Lublin,SM CHAIN,Y,32,15
672549,84-783,Chain 4,Lesser Poland,DRUG CHAIN,Y,14,0
667587,91-227,Chain 35,Lublin,SM CHAIN,Y,8,5
658351,89-750,Chain 11,Lublin,SM CHAIN,Y,18,19
651116,26-376,Chain 16,Opole,DSCT CHAIN,Y,0,28
709744,59-433,Chain 6,Lower Silesian,SPECIALTY,N,0,3
698341,30-137,Chain 6,Lubusz,SPECIALTY,N,0,4
718136,35-729,Chain 6,Subcarpathian,SPECIALTY,N,0,4
684872,50-394,Chain 17,Holy Cross,SM CHAIN,Y,0,24
721701,57-532,Chain 4,Greater Poland,DRUG CHAIN,Y,9,8
675761,89-426,Chain 1,Lublin,DRUG CHAIN,Y,9,15
691123,73-334,Chain 32,Łódź,SM CHAIN,Y,6,19
682092,74-382,Chain 16,Łódź,DSCT CHAIN,Y,0,28
658711,73-277,Chain 11,Łódź,SM CHAIN,Y,10,20
677531,73-473,Chain 4,Łódź,DRUG CHAIN,Y,11,12
721570,35-799,Chain 6,Subcarpathian,SPECIALTY,N,0,3
693221,76-086,Chain 1,Łódź,DRUG CHAIN,Y,5,18
675573,30-682,Chain 1,Lubusz,DRUG CHAIN,Y,3,6
708269,47-681,Chain 37,Holy Cross,SPECIALTY,N,0,1
676880,48-073,Chain 4,Holy Cross,DRUG CHAIN,Y,8,9
675779,25-558,Chain 9,Opole,DSCT CHAIN,Y,6,37
680559,30-627,Chain 1,Lubusz,DRUG CHAIN,Y,15,11
674050,75-177,Chain 9,Łódź,DSCT CHAIN,Y,8,15
695530,73-795,Chain 4,Łódź,DRUG CHAIN,Y,11,11
696306,29-893,Chain 29,Lubusz,SM CHAIN,Y,0,19
658884,88-173,Chain 4,Lublin,DRUG CHAIN,Y,22,4
714910,30-100,Chain 6,Lubusz,SPECIALTY,N,0,4
711643,71-686,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,12,17
651596,26-988,Chain 8,Masovian,SM CHAIN,Y,21,29
698639,43-848,Chain 6,Silesian,SPECIALTY,N,0,3
