PRODUCT_ID,BARCODE,TITLE,TYPE,ONSALEDATE,OFFSALEDATE,PRICE,SEGMENT,SUBSEGMENT,FREQUENCY
731759,41307,Title SIP,SIP,2024-07-22,2024-10-24,15.49,OUTDOORS,OTHER SPORTS,Quarterly - 04 Issues
720393,57601,Spotlight Lives,Weeklies,2024-07-01,2024-07-15,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
738049,33995,Title SIP,SIP,2024-07-08,2024-08-29,16.490000000000002,SPORT,FOOTBALL,Semi-Annual - 02 Issue
710428,33999,Title SIP,SIP,2024-07-15,2024-10-17,15.49,FOOD,HEALTHY EATING,Quarterly - 04 Issues
712795,41314,Title SIP,SIP,2024-07-22,2024-09-12,16.490000000000002,SPORT,FOOTBALL,Quarterly - 04 Issues
847612,33607,Starline Stories,Weeklies,2024-07-22,2024-08-05,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
702723,41152,Title SIP,SIP,2024-07-15,2024-10-17,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
714578,34014,Title SIP,SIP,2024-07-22,2024-10-24,16.490000000000002,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
709832,64459,Title SIP,SIP,2024-07-15,2024-10-17,11.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
715567,33952,Title SIP,SIP,2024-07-15,2024-10-17,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
719460,57601,Spotlight Lives,Weeklies,2024-07-15,2024-07-29,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
715388,33961,Title SIP,SIP,2024-07-01,2024-10-03,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
719452,41313,Title SIP,SIP,2024-07-22,2024-09-12,16.490000000000002,SPORT,FOOTBALL,Quarterly - 04 Issues
724762,57601,Spotlight Lives,Weeklies,2024-07-15,2024-07-29,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
711212,41152,Title SIP,SIP,2024-07-15,2024-10-17,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
715118,64453,Everyday Bloom,Weeklies,2024-07-15,2024-08-01,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
719189,33951,Title SIP,SIP,2024-07-08,2024-10-10,11.49,PUZZLES,LOGIC,Quarterly - 04 Issues
718298,33607,Starline Stories,Weeklies,2024-07-08,2024-07-22,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
714721,57983,Fame & Faces,Weeklies,2024-07-15,2024-07-29,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
715918,64833,Title SIP,SIP,2024-07-15,2024-09-05,11.49,LIFESTYLE,SOCIAL,Quarterly - 04 Issues
750282,33698,Title SIP,SIP,2024-07-01,2024-07-18,8.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
715927,64476,Title SIP,SIP,2024-07-08,2024-10-10,14.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
712495,67344,Title SIP,SIP,2024-07-22,2024-10-24,11.49,PUZZLES,XWORD,Quarterly - 04 Issues
712195,67343,Title SIP,SIP,2024-07-08,2024-10-10,11.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
716047,33583,Fame & Faces,Weeklies,2024-07-08,2024-07-22,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
729394,67392,Everyday Bloom,Weeklies,2024-07-15,2024-08-01,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
726596,64453,Everyday Bloom,Weeklies,2024-07-01,2024-07-18,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
718934,64803,Simply Woman,Weeklies,2024-07-15,2024-08-01,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
713407,34006,Title SIP,SIP,2024-07-22,2024-09-12,16.490000000000002,SPORT,FOOTBALL,Quarterly - 04 Issues
718522,57799,Title SIP,SIP,2024-07-01,2024-10-03,14.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
747882,9300,Title SIP,SIP,2024-07-01,2024-10-03,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
721411,57549,Echo of Fame,Weeklies,2024-07-15,2024-07-29,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
716760,57774,Title SIP,SIP,2024-07-22,2024-10-24,14.49,OUTDOORS,SURVIVAL,Quarterly - 04 Issues
713158,64463,Title SIP,SIP,2024-07-01,2024-10-03,9.49,PUZZLES,XWORD,Annual - 01 Issue
720753,33698,Title SIP,SIP,2024-07-01,2024-07-18,8.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
739009,67392,Everyday Bloom,Weeklies,2024-07-15,2024-08-01,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
720052,57549,Echo of Fame,Weeklies,2024-07-01,2024-07-15,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
723581,67392,Everyday Bloom,Weeklies,2024-07-01,2024-07-25,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
705303,33549,Echo of Fame,Weeklies,2024-07-08,2024-07-22,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
722272,9301,Title SIP,SIP,2024-07-22,2024-10-24,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
725636,34002,Title SIP,SIP,2024-07-08,2024-08-29,16.490000000000002,SPORT,FOOTBALL,Semi-Annual - 02 Issue
716518,64833,Title SIP,SIP,2024-07-15,2024-09-05,11.49,LIFESTYLE,SOCIAL,Quarterly - 04 Issues
714182,33698,Title SIP,SIP,2024-07-01,2024-07-18,8.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
728879,57607,Starline Stories,Weeklies,2024-07-01,2024-07-15,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
848699,33607,Starline Stories,Weeklies,2024-07-22,2024-08-05,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
722754,58006,Starline Stories,Weeklies,2024-07-01,2024-07-15,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
717074,64471,Title SIP,SIP,2024-07-22,2024-10-24,15.49,SPORT,FOOTBALL,Semi-Annual - 02 Issue
712357,34022,Title SIP,SIP,2024-07-08,2024-08-29,16.490000000000002,SPORT,FOOTBALL,Semi-Annual - 02 Issue
702663,33984,Title SIP,SIP,2024-07-15,2024-10-17,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
826227,33583,Fame & Faces,Weeklies,2024-07-22,2024-08-05,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
719168,67390,Title SIP,SIP,2024-07-01,2024-10-03,6.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
749982,33999,Title SIP,SIP,2024-07-15,2024-10-17,15.49,FOOD,HEALTHY EATING,Quarterly - 04 Issues
725801,33708,Title SIP,SIP,2024-07-01,2024-08-08,7.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
708695,41150,Title SIP,SIP,2024-06-28,2024-09-26,16.490000000000002,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
725074,64453,Everyday Bloom,Weeklies,2024-07-01,2024-07-18,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
725634,57549,Echo of Fame,Weeklies,2024-07-15,2024-07-29,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
836793,58005,Spotlight Lives,Weeklies,2024-07-22,2024-08-05,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
718672,64799,Title SIP,SIP,2024-07-08,2024-10-10,15.49,HOBBY,ANIMAL,Quarterly - 04 Issues
717420,41307,Title SIP,SIP,2024-07-22,2024-10-24,15.49,OUTDOORS,OTHER SPORTS,Quarterly - 04 Issues
743005,57984,Fame & Faces,Weeklies,2024-07-01,2024-07-15,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
731079,64453,Everyday Bloom,Weeklies,2024-07-15,2024-08-01,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
714081,41097,Title SIP,SIP,2024-07-22,2024-09-12,16.490000000000002,SPORT,FOOTBALL,Bi-Monthly - 06 Issues
714242,57607,Starline Stories,Weeklies,2024-07-01,2024-07-15,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
721049,9301,Title SIP,SIP,2024-07-22,2024-10-24,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
736366,33583,Fame & Faces,Weeklies,2024-07-08,2024-07-22,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
723054,64803,Simply Woman,Weeklies,2024-07-01,2024-07-18,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
699498,34018,Title SIP,SIP,2024-07-01,2024-10-03,15.49,FOOD,SPIRITS,Quarterly - 04 Issues
716310,64449,Simply Woman,Weeklies,2024-07-22,2024-08-08,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
730654,57607,Starline Stories,Weeklies,2024-07-15,2024-07-29,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
713642,64799,Title SIP,SIP,2024-07-08,2024-10-10,15.49,HOBBY,ANIMAL,Quarterly - 04 Issues
847660,58006,Starline Stories,Weeklies,2024-07-22,2024-08-05,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
714570,33583,Fame & Faces,Weeklies,2024-07-08,2024-07-22,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
718150,41150,Title SIP,SIP,2024-06-28,2024-09-26,16.490000000000002,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
709806,34000,Title SIP,SIP,2024-07-08,2024-08-29,16.490000000000002,SPORT,FOOTBALL,Semi-Annual - 02 Issue
702138,9300,Title SIP,SIP,2024-07-01,2024-10-03,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
710055,33702,Title SIP,SIP,2024-07-01,2024-07-18,7.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
723221,67392,Everyday Bloom,Weeklies,2024-07-01,2024-07-25,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
718272,33549,Echo of Fame,Weeklies,2024-07-08,2024-07-22,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
729284,58005,Spotlight Lives,Weeklies,2024-07-01,2024-07-15,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
715327,57984,Fame & Faces,Weeklies,2024-07-08,2024-07-22,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
710960,33951,Title SIP,SIP,2024-07-08,2024-10-10,11.49,PUZZLES,LOGIC,Quarterly - 04 Issues
852890,33705,Title SIP,SIP,2024-07-22,2024-08-08,7.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
714620,34006,Title SIP,SIP,2024-07-22,2024-09-12,16.490000000000002,SPORT,FOOTBALL,Quarterly - 04 Issues
864465,33607,Starline Stories,Weeklies,2024-07-22,2024-08-05,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
721333,64449,Simply Woman,Weeklies,2024-07-22,2024-08-08,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
728504,57983,Fame & Faces,Weeklies,2024-07-01,2024-07-15,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
712922,64799,Title SIP,SIP,2024-07-08,2024-10-10,15.49,HOBBY,ANIMAL,Quarterly - 04 Issues
715920,67345,Title SIP,SIP,2024-07-22,2024-10-24,11.49,PUZZLES,XWORD,Quarterly - 04 Issues
710543,58005,Spotlight Lives,Weeklies,2024-07-08,2024-07-22,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
710978,67390,Title SIP,SIP,2024-07-01,2024-10-03,6.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
712650,34014,Title SIP,SIP,2024-07-22,2024-10-24,16.490000000000002,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
717551,33984,Title SIP,SIP,2024-07-15,2024-10-17,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
715800,34005,Title SIP,SIP,2024-07-22,2024-09-12,16.490000000000002,SPORT,FOOTBALL,Quarterly - 04 Issues
739669,67392,Everyday Bloom,Weeklies,2024-07-15,2024-08-01,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
